module-method	module-index	orig-pval	revised-pvalue	num-targets	num-regulators	regulator-names	target-names	num-samples	num-genes	num-class1	num-class2
VBSR 1	259	0.0099	0.00999	23	4	SPI1, ELK3, BCL6B, NR1H3	TREM2, TCN2, HAPLN3, CD40, VAMP5, DAB2, ABI3, CCL14, WISP2, TSPAN4, FOLR2, SLCO2B1, ADAP2, APOE, PLTP, SELE, GIMAP8, STAB1, STARD8, SCARF1, SPNS2, RASGRP3, MMP19	35	27	20	15
VBSR 1	391	0.0099	0.011	21	5	IRF8, ELK3, BCL6B, NR1H3, ADNP	TREM2, KCNJ5, RAB4B, FLT3LG, TCN2, HAPLN3, CD40, EDEM2, VAMP5, FAM212A, PAPSS2, CCL14, PLTP, CPNE5, GIMAP8, LILRB5, CETP, CD209, ADA, STAB1, TSPAN7	35	26	20	15
VBSR 1	280	0.0198	0.012	22	6	EP300, ZNF613, POU3F3, MAFG, ZNF629, ZNF770	GLYR1, POLDIP3, BSDC1, TGFBRAP1, RGP1, RAB35, ABHD2, PDPK1, PACSIN2, RAB5B, UNC119B, SRSF9, RFFL, DDI2, SMCR8, DNAJC5, RNF144A, CNPPD1, FAM53C, SLC22A23, KBTBD11, TRIM14	35	28	20	15
VBSR 1	357	0.0198	0.012	29	5	ZNF664, SMARCC1, ZNF770, NF1, BRCA1	WDR31, METTL16, SUDS3, SBNO1, XPO5, SET, NOLC1, ACLY, KPNB1, NUP205, SPTLC2, NARS, DKC1, PTPN11, RCOR1, RTF1, RBBP5, AHCTF1, WDR35, NEK4, NUP155, AVL9, KIAA1429, TSR1, ZNF850, AFG3L2, TRAF3IP1, IFT81, ULK2	35	34	20	15
VBSR 1	176	0.0297	0.013	29	5	SPI1, ZEB2, ELK3, BCL6B, ADNP	CD4, SUSD5, DAB2, CSF1R, TNFRSF1A, ABI3, SEMA7A, TRPV2, PLTP, RBP7, GIMAP8, ENTPD1, STAB1, WIPI1, STARD8, SLC37A2, SCARF1, GNAI2, ARHGAP42, RASA3, SPNS2, MSN, CPNE2, RASGRP3, PSAP, CPXM1, THBS1, ITGA5, MMP19	35	34	20	15
VBSR 1	219	0.0396	0.013	31	6	VEZF1, SMARCC1, ZNF770, NF1, BRCA1, ZNF146	CSDE1, AP2B1, KPNB1, RNF168, NUP205, BAZ1B, EIF4G2, SPTLC2, DDX3X, SMC1A, CKAP5, PTPN11, KITLG, SART3, HSP90AA1, MED1, PUM1, FUBP1, RBBP5, USP37, NEK4, MARCH6, NUP155, KIAA1429, RSF1, SMURF2, HELZ, TLK2, TANC2, KLHL11, TRIM37	35	37	20	15
VBSR 1	380	0.0198	0.013	18	3	SSRP1, BRCA1, ZNF146	PATL1, HDGF, NCL, RNF168, SUPT16H, FUS, SF3B3, DKC1, SMC1A, CKAP5, HNRNPA1, ENO1, MNS1, ACTG1, ILF3, NUP62, APEX1, CBX2	35	21	20	15
VBSR 1	158	0.0396	0.014	24	3	NEUROD2, TOX2, INSM1	RIMS3, CACNA2D2, RBM24, ARC, SYT13, NTN3, SCGB2A1, CLDN9, C16orf45, STXBP5L, SCD5, REEP2, MARCH11, CACNA1B, CDON, C14orf132, PCBP3, KCNH6, CHST8, TIAM1, NPTX2, LY6H, RTN4RL2, TMEM63C	35	27	20	15
VBSR 1	297	0.0396	0.015	42	5	SPI1, BATF2, EP300, IRF8, BCL6B	C1QA, C1QC, C1QB, CCRL2, TREM2, HS3ST2, LILRB4, SIGLEC1, TCN2, APOBEC3C, SLC15A3, HAPLN3, TNFSF13, LGALS9, CCL18, IFI30, SIGLEC8, CD40, ADORA3, VAMP5, FAM212A, LY86, COTL1, ABI3, MS4A4A, FOLR2, SLCO2B1, C3AR1, GNGT2, APOE, PLTP, HLA-DRA, HLA-DQB1, HLA-DMB, HLA-DOA, LIPA, TLR7, CTSC, SLFN11, GNAI2, APOL3, EBI3	35	47	20	15
VBSR 1	43	0.0297	0.016	10	3	SPI1, VEZF1, SMARCC1	EPHA7, WDR31, CBFA2T2, MAP3K9, KIAA1324L, NPEPPS, PHLPP1, PLCB4, TRIM37, MYEF2	35	13	20	15
VBSR 1	303	0.0099	0.016	18	4	ONECUT1, VEZF1, T, ZNF664	IFFO2, TRIM44, TRIM25, CS, SLC39A7, HGSNAT, GPR107, GANAB, MLEC, RAB35, BCL2L2, ZDHHC5, UNC119B, SRSF9, SUDS3, RNF144A, FAM129B, RPL30	35	22	20	15
VBSR 1	332	0.0198	0.016	18	3	SPI1, BCL6B, ADNP	IFITM2, CD40, FAM212A, CCL14, WISP2, MPDU1, RBP7, CPNE5, GIMAP8, LILRB5, CETP, WIPI1, STARD8, SCARF1, SPNS2, CPNE2, TSPAN7, NAGLU	35	21	20	15
VBSR 1	300	0.0594	0.017	35	3	NEUROD2, ASCL1, NEUROD1	SCN3A, MARCH4, PCSK1, GRM4, RALYL, INA, LMO3, CMIP, RUNDC3A, ADCYAP1, NOL4, CELF4, CACNA1A, UNC13A, SYT5, COX6B2, TCERG1L, RIMBP2, CHGA, TRIM9, SCG3, AP3B2, GNAO1, MAST1, ELAVL3, CHGB, CABP7, KIF19, SYNGR4, NELL1, PSD, KCNH3, THEG, SPTBN4, MPPED1	35	38	20	15
VBSR 1	367	0.0198	0.018	16	4	MAFG, ZNF770, BRCA1, ZNF146	FAM168B, ZADH2, POLDIP3, MRFAP1, UBE2H, JRKL, ATXN7L3B, BCL2L2, DYNLL2, FAM134C, SERINC3, ORMDL3, PGPEP1, DDI2, TAB3, KLHL21	35	20	20	15
VBSR 1	56	0.0693	0.02	15	5	SPI1, ZNF653, BCL6B, ONECUT1, NF1	DNASE1L3, SLC43A3, FCHSD2, ANPEP, SLC17A9, PAPSS2, NNMT, SLCO2B1, APOE, LEPR, AKR1C3, LYVE1, PDK4, MAPRE2, SULF2	35	20	20	15
VBSR 1	211	0.0396	0.02	41	3	NEUROD2, ASCL1, NEUROD1	SCN3A, MARCH4, STXBP5L, KCNMB2, PCSK1, GRM4, AMPH, RALYL, INA, LMO3, CMIP, RUNDC3A, SEZ6, ADCYAP1, NOL4, SYT4, CACNA1A, UNC13A, SYT5, COX6B2, TCERG1L, RIMBP2, CHGA, KLC1, TRIM9, SCG3, AP3B2, GNAO1, SNAP25, NAPB, CABP7, SYP, KIF19, SHF, PSD, KCNH3, SCG5, THEG, CHN2, SPTBN4, MPPED1	35	44	20	15
VBSR 1	302	0.0297	0.02	25	4	SPI1, ELK3, RFX1, BCL6B	FCGR3A, CD4, CD68, CD300C, EMP3, TYROBP, HMOX1, DAB2, CSF1R, GIMAP4, NTAN1, MILR1, RAB31, CD163, TRPV2, ADAP2, ACP5, RBP7, GIMAP8, ENTPD1, LYVE1, SCARF1, MSN, RASGRP3, ITGA5	35	29	20	15
VBSR 1	400	0.0396	0.02	21	4	SPI1, IRF8, RFX1, BCL6B	CD68, CD300C, LILRB4, TYROBP, HMOX1, SLC7A7, LAPTM5, NAGK, MILR1, GMFG, CD163, TRPV2, ADAP2, MFSD1, MRC1, GPR183, CD33, MPEG1, EMILIN2, SIGLEC7, BLVRA	35	25	20	15
VBSR 1	33	0.0099	0.021	25	4	MAFG, ZNF770, NF1, ZNF146	MGAT5, DCAF16, SLC7A1, LEO1, CBX5, NBR1, MTMR1, TBC1D5, GSK3B, UBXN2B, TSTD2, JRKL, ABHD2, RLIM, DDI2, RPRD1B, TAB3, HNRNPF, SRSF1, KHNYN, RTF1, TMED8, KHDRBS1, CCNJ, RBMX	35	29	20	15
VBSR 1	238	0.0396	0.021	17	3	SPI1, ELK3, NR1H3	TREM2, VMO1, LILRB4, TCN2, HAPLN3, IL4R, CD40, VAMP5, NTAN1, CCL14, NPC2, GNGT2, PLTP, SELE, SLC9A9, NOSTRIN, NAGLU	35	20	20	15
VBSR 1	313	0.0495	0.022	26	4	SSRP1, BRCA1, ZNF146, ZBTB12	LSM14B, WDR31, PHF13, PATL1, KPNB1, HDGF, NCL, SUPT16H, SF3B3, CKAP5, HNRNPA1, HNRNPM, KDM1A, ENO1, WDR35, MNS1, DHX33, ACTG1, CCT6A, RASL10B, NUP62, APEX1, AHSA1, STXBP4, CBX2, CCT8	35	30	20	15
VBSR 1	370	0.0693	0.022	22	4	NF1, BRCA1, ZNF146, ZBTB12	LSM14B, RAB11FIP4, SET, NOLC1, KPNB1, TNPO2, NUP205, LUC7L2, NARS, SART3, MED1, KDM1A, PKP4, WDR35, TTI1, TLK2, AFG3L2, TRAF3IP1, IFT81, RASL10B, STXBP4, CCT8	35	26	20	15
VBSR 1	383	0.0198	0.022	32	6	SPI1, BATF2, EP300, IRF8, ELK3, ZNF664	C1QA, C1QC, C1QB, SLC15A3, CCL18, IFI30, SIGLEC8, RAB42, ADORA3, LY86, CMKLR1, LGMN, IL21R, SLCO2B1, FPR3, HLA-DRA, HLA-DQB1, HLA-DMB, HLA-DOA, LIPA, TRAFD1, TLR7, SLFN11, IFNAR2, GBP4, CXCL9, HLA-DRB5, DUSP5, BST2, APOL3, APOL2, EBI3	35	38	20	15
VBSR 1	399	0.0198	0.022	18	3	GLI1, VEZF1, SMARCC1	GSK3B, WDR31, SUDS3, XPO5, MAP3K9, RBBP5, AHCTF1, USP37, NEK4, NUP155, AVL9, KIAA1324L, KIAA1429, ZNF850, KLHL11, TRIM37, TRIM24, STIP1	35	21	20	15
VBSR 1	134	0.0198	0.023	26	4	ZNF664, ZNF770, NF1, BRCA1	SBNO1, NOLC1, KPNB1, NUP205, LUC7L2, BAZ1B, NARS, DKC1, SMC1A, CKAP5, PTPN11, KITLG, SART3, RCOR1, HSP90AA1, MED1, FUBP1, AHCTF1, USP37, TSR1, SMURF2, TLK2, TRIM37, IFT81, STXBP4, CCT8	35	30	20	15
VBSR 1	208	0.0198	0.023	29	5	SPI1, EP300, ELK3, MAFG, BRCA1	TRAPPC1, ADPRH, GIMAP1, PDLIM2, TNFRSF1A, CMKLR1, RILPL2, RNASE1, LGMN, CMTM3, ABI3, SPHK1, ICAM2, WISP2, SH3BGRL, ARMCX1, LPAR6, GPR68, CTSZ, CPA3, ST6GALNAC6, GADD45B, ITM2A, ITM2B, CYTL1, ISCU, PECAM1, CYBRD1, S100A11	35	34	20	15
VBSR 1	290	0.0198	0.023	13	3	ZC3H4, GTF2F1, ZNF770	BRD3, CHAMP1, KHSRP, H1F0, RGP1, PRPF19, SMCR8, TEX2, DNAJC5, AMBRA1, RPL4, TFIP11, STIP1	35	16	20	15
VBSR 1	310	0.0198	0.023	45	6	VEZF1, SMARCC1, ZNF770, NF1, BRCA1, ZNF146	CSDE1, EIF4B, AP2B1, XPO5, NOLC1, RNF168, NUP205, LUC7L2, BAZ1B, EIF4G2, SPTLC2, NARS, DDX3X, SMC1A, PTPN11, KITLG, SART3, RCOR1, HSP90AA1, MED1, PUM1, FUBP1, RBBP5, AHCTF1, PKP4, USP37, NEK4, MARCH6, NUP155, KIAA1429, RSF1, TMED8, KRBA2, SMURF2, HELZ, PHLPP1, ZNF850, TTI1, PRR14L, TLK2, TANC2, KLHL11, TRIM37, IFT81, MSI2	35	51	20	15
VBSR 1	62	0.0495	0.025	33	6	EP300, VEZF1, ZNF770, NF1, BRCA1, ZNF146	EIF4B, KPNB1, RNF168, NUP205, BAZ1B, EIF4G2, SUPT16H, SPTLC2, DDX3X, SMC1A, CKAP5, PTPN11, KITLG, SART3, KHNYN, RCOR1, HSP90AA1, MED1, PUM1, FUBP1, AHCTF1, PKP4, USP37, NUP155, KIAA1429, RSF1, SMURF2, HELZ, TTI1, PRR14L, TLK2, TANC2, KLHL11	35	39	20	15
VBSR 1	12	0.0198	0.026	3	1	SOX11	DUSP15, ANO4, HSPA2	35	4	20	15
VBSR 1	177	0.0198	0.027	21	5	VEZF1, ZNF770, NF1, BRCA1, ZNF146	AP2B1, KPNB1, RNF168, NUP205, SPTLC2, SMC1A, PTPN11, KITLG, RCOR1, HSP90AA1, MED1, RBBP5, AHCTF1, PKP4, USP37, NUP155, KIAA1429, HELZ, TLK2, TANC2, TRIM37	35	26	20	15
VBSR 1	149	0.0396	0.028	17	3	GLI1, NR1H3, SMARCC1	NT5DC3, WDR31, SUDS3, NAF1, XPO5, SPTLC2, RBBP5, NEK4, MARCH6, NUP155, AVL9, KIAA1324L, KIAA1429, RSF1, ZNF850, TRIM24, AHSA1	35	20	20	15
VBSR 1	274	0.0495	0.028	8	3	VEZF1, NF1, ZBTB12	KITLG, NPEPPS, PHLPP1, TTI1, TLK2, TANC2, KLHL11, TRIM37	35	11	20	15
VBSR 1	344	0.0396	0.029	16	3	SSRP1, BRCA1, ZNF146	SLC38A1, LSM14B, PATL1, HDGF, NCL, RNF168, SUPT16H, FUS, SF3B3, SMC1A, CKAP5, HNRNPA1, KDM1A, ENO1, MNS1, CBX2	35	19	20	15
VBSR 1	386	0.0297	0.029	12	3	SPI1, ELK3, BCL6B	SUSD5, LXN, DAB2, RNASE1, ICAM2, WISP2, STARD8, CNRIP1, RASGRP3, PSAP, THBS1, ITGA5	35	15	20	15
VBSR 1	57	0.0495	0.03	24	5	BATF2, EP300, IRF8, ELK3, ADNP	IL18, IFI27, CCL18, RAB42, HLA-DQB1, HLA-DMB, HLA-DOA, DRAM1, CCL8, CCL4L2, IFNAR2, SOCS3, GBP4, LAP3, CXCL9, SGK1, DUSP5, PSME2, WARS, APOL1, APOL3, APOL2, EBI3, LPAR5	35	29	20	15
VBSR 1	196	0.0495	0.031	14	3	EP300, ZNF664, SSRP1	HNRNPUL2, AMBRA1, NCL, LUC7L2, BAZ1B, HIRA, CKAP5, SART3, HNRNPM, ACTG1, PHLPP1, PRR14L, AFG3L2, ILF3	35	17	20	15
VBSR 1	384	0.0198	0.031	31	5	IRF8, ZNF664, MAFG, GTF2F1, ZNF146	TXLNA, SH3BP5L, STK24, LEO1, DCAF7, ATXN7L3, TRIM25, CALM3, KHSRP, CS, CTDSP2, ATXN1L, DNAJC7, BECN1, C22orf46, BSDC1, RNF4, TRAM2, GANAB, RAB35, FEM1A, RANGAP1, HNRNPUL2, HNRNPA3, TXNDC5, ATG13, ELL, NPLOC4, HIRA, HNRNPM, TFIP11	35	36	20	15
VBSR 1	199	0.0495	0.032	44	4	SPI1, IRF8, RFX1, BCL6B	C1QA, FCGR3A, CAPG, TREM2, KCNJ5, CD68, LILRB4, TYROBP, HMOX1, SLC7A7, CCL3, IFI30, LAPTM5, ADORA3, NAGK, MILR1, GMFG, FOLR2, MS4A6A, CD163, C3AR1, HEXA, MPDU1, ADAP2, MFSD1, MRC1, LIPA, TRAFD1, GPR183, CD33, LILRB5, SAMSN1, TLR7, TMSB4X, MPEG1, CETP, SCPEP1, EMILIN2, SIGLEC7, CD209, ADA, BLVRA, RB1, SLC25A20	35	48	20	15
VBSR 1	255	0.0693	0.032	20	5	ZEB2, ZC3H4, ZNF770, SSRP1, ZBTB12	KHSRP, EIF4B, HNRNPUL2, AMBRA1, SET, PATL1, HDGF, NCL, SUPT16H, ANP32A, FUS, SF3B3, TAF15, HIRA, HNRNPA1, SART3, HNRNPM, TFIP11, MICAL2, NUP62	35	25	20	15
VBSR 1	92	0.0396	0.036	21	5	NKX2-1, POU3F3, NFIC, MAFG, ZNF770	PSIP1, RAB39A, SLC16A7, CBLN2, DNAJC6, SLC36A4, SYT1, SLC38A1, PELI2, WSCD1, BEX1, NAPB, KATNAL1, DDHD1, AGPAT4, QSOX2, QSER1, TUBGCP3, B4GALT5, TAPT1, WASF1	35	26	20	15
VBSR 1	377	0.0495	0.037	29	3	SPI1, ELK3, GLI1	LSP1, GSTP1, CD4, TMEM106A, CNN2, EMP3, APOBEC3C, IL4R, CSF1R, GIMAP4, GLIPR2, TNFRSF1A, GPR68, PLEKHO2, SEMA7A, FCGRT, ACP5, SH3KBP1, CPA3, ARHGDIB, SLC37A2, GNAI2, RASA3, SPNS2, MSN, GAS7, CPXM1, MMP19, LITAF	35	32	20	15
VBSR 1	8	0.0495	0.038	16	2	EP300, SSRP1	SMCR8, AMBRA1, PATL1, HDGF, NCL, RNF168, LUC7L2, BAZ1B, SF3B3, HIRA, SMC1A, CKAP5, SART3, HNRNPM, TTI1, PRR14L	35	18	20	15
VBSR 1	306	0.0396	0.038	28	4	ZNF664, MNT, ZNF770, NF1	DNAJC14, LEO1, CLCN4, NBR1, MTMR1, TBC1D5, GSK3B, REPS1, UBXN2B, GOSR1, RLIM, TMEM57, METTL16, CSNK2A1, TAB3, HNRNPF, SBNO1, NAF1, ACLY, RTF1, AVL9, RABGAP1, TSR1, AFG3L2, TRAF3IP1, TRIM24, URI1, ULK2	35	32	20	15
VBSR 1	110	0.0297	0.039	23	4	MAFG, GTF2F1, SMARCC1, ZNF146	SH3BP5L, BCL7A, SLC7A1, STK24, CCNK, DCAF7, ATXN7L3, CALM3, KHSRP, H1F0, CS, CTDSP2, DNAJC7, U2AF2, C22orf46, POLDIP3, RNF4, FEM1A, RANGAP1, DNAJC5, ATG13, NPLOC4, TNPO2	35	27	20	15
VBSR 1	202	0.0594	0.039	41	3	NEUROD2, ASCL1, T	ELAVL4, SCN3A, MARCH4, DNER, JAKMIP1, UNC5A, PCSK1, GRM4, RALYL, INA, CMIP, RUNDC3A, NOL4, CELF4, SYT4, TMEM145, CACNA1A, UNC13A, COX6B2, SULT4A1, TCERG1L, RIMBP2, CHGA, TRIM9, AP3B2, TBC1D24, GNAO1, KCNH6, ATCAY, MAST1, ELAVL3, CABP7, KIF19, NELL1, PSD, KCNH3, DISP2, THEG, SPTBN4, MPPED1, PLEKHG2	35	44	20	15
VBSR 1	162	0.0594	0.04	39	6	SPI1, IRF8, ZNF653, BCL6B, NR1H3, MNT	C1QA, C1QC, C1QB, DNASE1L3, TREM2, KCNJ5, CCL4, LILRB4, SIGLEC1, TCN2, HMOX1, CCL3, CD40, ADORA3, NAGK, CCL14, VSIG4, MS4A4A, FOLR2, SLCO2B1, MS4A6A, CD163, C3AR1, MPDU1, ADAP2, GNGT2, RBP7, LEPR, FABP4, MRC1, LIPA, LYVE1, CCL23, CTSC, CETP, SCPEP1, CD209, ADA, STAB1	35	45	20	15
VBSR 1	44	0.0792	0.041	15	6	CASZ1, TBX1, GATA2, POU3F3, ZBED4, ZNF770	GLYR1, POLDIP3, BSDC1, GANAB, ABHD2, PDPK1, PACSIN2, DDI2, CNPPD1, FAM53C, KBTBD11, SLC25A25, DUSP16, CIRBP, RPL3	35	21	20	15
VBSR 1	170	0.0693	0.041	17	4	SPI1, EP300, IRF8, ZBED2	CCL4, VMO1, HAPLN3, SIGLEC8, FAM212A, IL21R, GNGT2, HLA-DRA, HLA-DMB, C10orf128, TNFSF13B, CTSC, CCL4L2, CXCL9, APOBEC3G, EBI3, LPAR5	35	21	20	15
VBSR 1	320	0.0297	0.043	39	6	EP300, GLI1, NEUROD2, VEZF1, SOX11, ZNF613	MAPRE2, NYNRIN, MPP2, CA11, C16orf45, MAP7D2, KIT, REEP2, STK33, ENO2, ANO4, BRSK1, GPR173, MCOLN3, UCHL1, UBE2QL1, NPTX2, LY6H, CCDC151, FSD1, USP11, CACHD1, PLEKHG5, KIAA1211, TUBA1A, KSR1, DBNDD2, GGT7, NCAM1, STRA6, SLC12A4, CPT1C, CACNB3, CUEDC1, CDC25B, CDH24, ANO9, PLEKHG2, SCRN1	35	45	20	15
VBSR 1	322	0.0495	0.044	25	6	TBX1, GATA2, POU3F3, ZBED4, GTF2F1, ZNF770	GLYR1, C22orf23, BSDC1, ABHD2, PDPK1, SMARCD2, FEM1A, RANGAP1, DDI2, RALBP1, KLHL21, CNPPD1, FAM53C, CLPTM1L, TXNDC5, SLC25A25, TSPAN14, PPME1, DUSP16, EIF4A1, CIRBP, ELL, RPL3, OTUD7B, LMLN	35	31	20	15
VBSR 1	388	0.0693	0.044	14	2	GATA2, SOX11	KIT, NOVA1, STK33, ANO4, TIAM1, MCOLN3, UCHL1, UBE2QL1, PRODH, HSPA2, KIF26A, BTBD11, BEST3, CDC25B	35	16	20	15
VBSR 1	95	0.0396	0.046	28	6	TBX1, GATA2, POU3F3, ZBED4, ZNF664, THRA	C22orf23, UBE2H, GPR107, GANAB, MLEC, RAB35, ABHD2, PACSIN2, UNC119B, SRSF9, PGPEP1, DDI2, RALBP1, RNF144A, CNPPD1, FAM53C, SLC22A23, TXNDC5, KBTBD11, SLC25A25, DUSP16, EIF4A1, CIRBP, ELL, RPL3, OTUD7B, TOB2, RPL30	35	34	20	15
VBSR 1	243	0.0693	0.046	39	5	SPI1, BATF2, ELK3, ZC3H4, ZNF653	C1QA, GSTP1, CASP4, CCL18, RAB42, LY86, LY96, MSR1, RNASE6, VSIG4, MS4A4A, MS4A7, FOLR2, SLCO2B1, DNAJC15, HEXA, FPR3, CCNYL1, MDFIC, PLAU, LIPA, DRAM1, CLEC2B, PHF11, EPSTI1, RCBTB2, SLFN12, MYL12A, TLR7, GPR34, CYSLTR1, GLIPR1, CCL8, SLFN11, ASAH1, PRR5L, CTSB, DUSP5, TRIM34	35	44	20	15
VBSR 1	111	0.0198	0.047	35	3	NEUROD2, ASCL1, NEUROD1	NRSN1, MARCH4, STXBP5L, KCNMB2, PCSK1, GRM4, RALYL, INA, LMO3, CMIP, RUNDC3A, SEZ6, ADCYAP1, NOL4, CACNA1A, SYT5, COX6B2, TCERG1L, RIMBP2, CHGA, TRIM9, SCG3, GNAO1, ELAVL3, CHGB, SNAP25, CABP7, SYP, KIF19, SHF, PSD, KCNH3, SCG5, SPTBN4, MPPED1	35	38	20	15
VBSR 1	133	0.0693	0.047	26	3	BATF2, IRF8, ELK3	GALM, IFI27, SIGLEC8, EGFL6, HLA-DRA, HLA-DQB1, HLA-DMB, HLA-DOA, PLAU, SLFN11, PRR5L, GBP4, LAP3, CXCL9, HLA-DRB5, DUSP5, PSME1, WARS, IFI35, ICAM1, IL4I1, APOL1, APOL3, APOL2, EBI3, LPAR5	35	29	20	15
VBSR 1	179	0.0495	0.047	42	6	SPI1, ZEB2, EP300, ELK3, ADNP, MAFG	GPX7, ADPRH, RASSF1, GIMAP1, PDLIM2, LDHB, CMKLR1, KCTD12, RNASE1, LGMN, CMTM3, SPHK1, ICAM2, RAB31, BAX, SH3BGRL, ARMCX1, LPAR6, GPR68, TAX1BP3, FPR3, CTSZ, LGALS1, SELE, CCNYL1, RBMS1, CPA3, MDFIC, ST6GALNAC6, PLAU, MYL12A, ITM2A, ITM2B, IFNAR2, CYTL1, ISCU, PECAM1, CYBRD1, CNRIP1, ST3GAL2, GNG2, SOCS3	35	48	20	15
VBSR 1	69	0.0693	0.049	21	4	ZEB2, ELK3, BCL6B, NR1H3	FAM212A, DAB2, PLTP, LGALS1, GIMAP8, ENTPD1, STAB1, STARD8, SCARF1, ANXA6, ARHGAP42, MSN, CPNE2, TSPAN7, RASGRP3, TGFBI, VWA5A, NOSTRIN, THBS1, ITGA5, MMP19	35	25	20	15
