gene-name	is-regulator	avg-all	avg-nonresp	avg-respond	avg-diff	t-pval	t-stat	wilcox-pval	wilcox-stat	num-repeats-all	num-repeats-nonresp	num-repeats-respond
SNAPC4	1	2.85	2.97	2.68	0.29	0.319	1.01	0.726	161	2	1	2
NEK4	0	2.4	2.47	2.3	0.175	0.319	1.01	0.438	174	1	1	1
B3GALT5	0	0.449	0.544	0.322	0.222	0.328	0.992	0.314	181	1	1	1
PGPEP1	0	2.58	2.65	2.49	0.162	0.334	0.982	0.438	174	1	1	1
RUNDC3A	0	1.07	1.23	0.866	0.362	0.336	0.977	0.347	179	1	1	1
ATXN7L3B	0	4.49	4.4	4.62	-0.214	0.345	-0.959	0.24	114	1	1	1
PLCH2	0	1.22	1.08	1.41	-0.33	0.35	-0.953	0.314	119	1	1	1
NOLC1	0	4.9	4.99	4.79	0.198	0.373	0.904	0.458	173	1	1	1
CS	0	6.18	6.25	6.09	0.158	0.376	0.898	0.764	160	2	1	1
MSI2	0	3.63	3.55	3.73	-0.178	0.377	-0.895	0.479	128	1	1	1
CBX2	0	2.21	2.35	2.02	0.326	0.377	0.896	0.438	174	1	1	1
MNS1	0	1.57	1.65	1.46	0.186	0.377	0.897	0.755	160	1	1	1
PPME1	0	4.83	4.74	4.94	-0.195	0.379	-0.892	0.438	126	1	1	1
BECN1	0	4.87	4.94	4.79	0.149	0.392	0.869	0.364	178	1	1	1
NAF1	0	2.42	2.49	2.33	0.164	0.396	0.861	0.188	190	2	2	1
ZNF664	1	5.59	5.69	5.46	0.23	0.41	0.835	0.499	171	1	1	1
HNRNPM	0	6.37	6.31	6.46	-0.144	0.414	-0.827	0.405	124	2	1	2
INSM1	1	1.09	1.23	0.91	0.32	0.415	0.826	0.657	164	1	1	1
ENO1	0	8.84	8.94	8.71	0.229	0.422	0.813	0.505	170	2	2	2
TRAF3IP1	0	2.67	2.73	2.59	0.14	0.44	0.784	0.419	175	1	1	1
HNRNPF	0	6.42	6.34	6.53	-0.186	0.442	-0.778	0.633	135	1	1	1
CRKL	0	3.96	3.9	4.05	-0.144	0.443	-0.777	0.254	115	1	1	1
SH3BP5L	0	3.76	3.7	3.83	-0.127	0.462	-0.744	0.458	127	1	1	1
RAB39A	0	0.468	0.527	0.391	0.136	0.474	0.726	0.61	166	1	1	1
TBC1D5	0	2.99	2.94	3.07	-0.134	0.488	-0.702	0.414	125	2	1	1
ZNF770	1	3.68	3.6	3.79	-0.184	0.491	-0.696	0.364	122	1	1	1
RANGAP1	0	4.35	4.4	4.28	0.127	0.493	0.697	0.458	173	1	1	1
EP300	1	3.81	3.73	3.91	-0.178	0.494	-0.694	0.564	132	1	1	1
NF1	1	2.69	2.62	2.77	-0.151	0.496	-0.691	0.633	135	1	1	1
SF3B3	0	4.07	4.12	4	0.117	0.503	0.678	0.542	169	1	1	1
EYA3	0	2.82	2.88	2.74	0.145	0.505	0.675	0.4	176	1	1	1
RBM15B	0	3.96	4.02	3.89	0.13	0.51	0.666	0.689	162	2	2	1
RTN3	0	5.18	5.12	5.26	-0.132	0.524	-0.645	0.521	130	1	1	1
DDX3X	0	5.34	5.29	5.41	-0.118	0.536	-0.626	0.764	140	2	1	1
BTBD9	0	2.07	2.02	2.13	-0.101	0.544	-0.614	0.617	134	2	1	1
PTPN11	0	4.32	4.37	4.25	0.123	0.552	0.601	0.499	171	1	1	1
CDON	0	1.42	1.48	1.34	0.141	0.553	0.6	0.677	163	2	1	2
KITLG	0	1.85	1.92	1.74	0.182	0.564	0.583	0.564	168	1	1	1
FUT8	0	2.25	2.2	2.33	-0.13	0.564	-0.584	0.61	134	1	1	1
SSRP1	1	5.79	5.83	5.73	0.0945	0.565	0.582	0.424	174	2	1	1
RGP1	0	3.18	3.13	3.24	-0.108	0.577	-0.563	0.803	142	2	1	2
KDM1A	0	5.05	5.1	5	0.102	0.578	0.561	0.629	165	2	2	1
KPNA6	0	3.77	3.82	3.71	0.108	0.581	0.558	0.414	175	2	1	1
TMEM97	0	3.98	4.05	3.89	0.162	0.587	0.549	0.657	164	1	1	1
NR1H3	1	2.69	2.75	2.62	0.127	0.59	0.544	0.908	154	1	1	1
HNRNPUL2	0	5.15	5.11	5.21	-0.1	0.603	-0.525	0.61	134	1	1	1
CACNA1B	0	0.521	0.579	0.444	0.135	0.606	0.522	0.815	158	2	1	1
SRSF9	0	6.03	6.07	5.98	0.099	0.607	0.521	0.815	158	2	1	1
USP37	0	1.19	1.24	1.14	0.099	0.612	0.513	0.755	160	1	1	1
NPLOC4	0	3.99	4.03	3.94	0.0901	0.619	0.503	0.934	153	1	1	1
INO80D	0	1.83	1.79	1.88	-0.0818	0.65	-0.459	0.831	143	1	1	1
MYT1	0	0.951	1.02	0.859	0.161	0.655	0.451	0.705	162	1	1	1
UBXN2B	0	3.22	3.26	3.18	0.0791	0.676	0.423	0.777	159	2	2	1
SF3A1	0	4.53	4.5	4.58	-0.0765	0.677	-0.421	0.755	140	1	1	1
CBX5	0	3.66	3.62	3.72	-0.0964	0.682	-0.413	0.438	126	1	1	1
CSDE1	0	7.08	7.11	7.04	0.0719	0.682	0.414	0.516	170	2	1	2
TMED8	0	2.5	2.54	2.46	0.0757	0.686	0.408	0.856	156	1	1	1
TOB2	0	4.74	4.7	4.78	-0.0805	0.686	-0.409	0.78	141	1	1	1
KLHL11	0	1.55	1.6	1.49	0.109	0.688	0.405	0.587	167	1	1	1
DNAJC14	0	3.86	3.89	3.82	0.0783	0.695	0.396	0.755	160	1	1	1
QSOX2	0	3.34	3.39	3.29	0.0991	0.699	0.392	0.657	164	1	1	1
NCL	0	7.21	7.25	7.16	0.085	0.703	0.384	0.61	166	1	1	1
HIRA	0	3.65	3.68	3.61	0.0687	0.713	0.371	0.443	174	2	1	1
MFAP1	0	4.26	4.29	4.22	0.0625	0.73	0.349	0.882	155	1	1	1
ACVR1B	0	3.45	3.42	3.49	-0.0717	0.735	-0.342	0.564	132	1	1	1
OTUD3	0	1.92	1.9	1.95	-0.0536	0.751	-0.32	0.665	136	2	1	2
DDX24	0	4.49	4.51	4.45	0.0552	0.755	0.315	0.61	166	1	1	1
ZBTB12	1	2.52	2.56	2.47	0.0915	0.775	0.288	0.564	168	1	1	1
LSM14A	0	5.09	5.07	5.13	-0.0541	0.779	-0.283	0.657	136	1	1	1
PUM1	0	4.42	4.44	4.39	0.047	0.798	0.258	0.61	166	1	1	1
PHF13	0	3.01	3.03	2.98	0.0482	0.799	0.257	0.499	171	1	1	1
FNBP1L	0	4.15	4.18	4.11	0.0778	0.802	0.253	0.521	170	1	1	1
RNF168	0	2.6	2.62	2.57	0.043	0.811	0.242	0.961	152	1	1	1
ZNF146	1	4.9	4.88	4.93	-0.053	0.816	-0.235	0.705	138	1	1	1
PRR14L	0	2.57	2.55	2.6	-0.0499	0.817	-0.233	0.961	148	1	1	1
LDOC1L	0	3.24	3.22	3.28	-0.0592	0.822	-0.226	0.961	152	1	1	1
SPTLC2	0	3.31	3.29	3.34	-0.0434	0.834	-0.212	0.987	151	1	1	1
CKAP5	0	4.24	4.26	4.22	0.0431	0.836	0.208	1	150	2	1	1
KHSRP	0	5.52	5.54	5.5	0.0396	0.836	0.209	0.934	153	2	1	2
DKC1	0	4.76	4.75	4.79	-0.0434	0.839	-0.205	0.633	165	1	1	1
KPNB1	0	5.5	5.48	5.52	-0.0404	0.841	-0.202	0.934	147	1	1	1
PAFAH1B1	0	4.31	4.33	4.29	0.0385	0.843	0.199	0.987	151	2	1	2
NFIC	1	4.68	4.66	4.72	-0.0558	0.853	-0.187	0.856	144	1	1	1
AVL9	0	3.53	3.54	3.51	0.0323	0.856	0.183	0.855	156	2	1	1
KIAA1147	0	3.54	3.52	3.56	-0.0384	0.863	-0.174	0.831	143	1	1	1
CAPRIN1	0	5.66	5.68	5.64	0.0371	0.877	0.157	0.751	160	2	1	2
CCT8	0	6.5	6.49	6.52	-0.0307	0.878	-0.155	0.855	144	2	1	2
MED1	0	3.05	3.04	3.06	-0.0285	0.881	-0.151	0.908	146	1	1	1
HDGF	0	6.42	6.43	6.4	0.0333	0.881	0.151	0.582	167	2	1	2
CBX1	0	5.04	5.05	5.02	0.0295	0.916	0.106	0.815	158	2	1	1
BAZ1B	0	4.43	4.43	4.44	-0.0176	0.926	-0.0936	0.961	148	1	1	1
APLP1	0	1.86	1.84	1.88	-0.0404	0.931	-0.0879	1	150	1	1	1
SOCS7	0	2.55	2.56	2.54	0.0201	0.933	0.0849	0.961	152	1	1	1
RPL3	0	11	11	11	0.0225	0.933	0.0852	0.515	130	4	3	2
HNRNPA1	0	7.92	7.92	7.93	-0.0179	0.937	-0.0802	0.856	156	1	1	1
TSPYL4	0	3.78	3.79	3.77	0.0159	0.948	0.0652	0.882	155	1	1	1
ULK2	0	2.64	2.63	2.64	-0.00993	0.967	-0.0416	0.987	151	1	1	1
PRPH	0	0.424	0.427	0.42	0.00684	0.969	0.0386	0.479	128	1	1	1
SRSF1	0	6.13	6.14	6.13	0.00621	0.973	0.0345	0.96	152	2	1	2
DCAF7	0	4.89	4.88	4.89	-0.00475	0.981	-0.0238	0.934	153	1	1	1
ANP32A	0	6	6	6	-0.00247	0.989	-0.0139	0.894	154	2	1	1
KHDRBS1	0	5.69	5.69	5.69	-0.00239	0.99	-0.0132	0.633	165	1	1	1
TMEM63C	0	0.934	0.934	0.935	-0.000855	0.998	-0.00299	0.908	146	1	1	1
