gene-name	is-regulator	avg-all	avg-nonresp	avg-respond	avg-diff	t-pval	t-stat	wilcox-pval	wilcox-stat	num-repeats-all	num-repeats-nonresp	num-repeats-respond
KCNJ5	0	0.717	0.807	0.508	0.3	0.0734	1.86	0.24	186	2	1	1
ITM2B	0	5.28	5.29	5.83	-0.535	0.0736	-1.85	0.08	97	2	1	1
TAPT1	0	2.62	2.44	2.8	-0.363	0.0747	-1.86	0.129	104	2	1	2
GSK3B	0	3.52	3.61	3.26	0.348	0.0757	1.83	0.11	198	2	1	1
ITM2A	0	2.97	3.15	4.32	-1.17	0.0773	-1.82	0.0503	91	2	1	1
SULF2	0	2.98	2.64	3.2	-0.555	0.0785	-1.82	0.0718	95.5	2	1	1
ELK3	1	3.25	3.22	3.69	-0.461	0.0814	-1.8	0.0463	90	2	1	1
PDLIM2	0	1.95	1.86	2.21	-0.353	0.0854	-1.77	0.0994	100	2	1	1
GIMAP8	0	1.86	1.88	2.35	-0.47	0.0858	-1.78	0.029	84	2	2	1
POU3F3	1	0.143	0.0505	0.0138	0.0367	0.0897	1.78	0.309	181	3	2	2
CCNK	0	1.79	1.87	1.56	0.306	0.0916	1.74	0.107	199	2	1	1
PECAM1	0	3.82	3.82	4.41	-0.591	0.0922	-1.74	0.0638	94	2	1	1
GIMAP4	0	3.27	3.21	3.87	-0.657	0.095	-1.72	0.0743	96	2	1	1
SIRPA	0	2.7	2.36	2.86	-0.497	0.0957	-1.72	0.149	106	1	1	1
BRCA1	1	1.83	1.7	1.35	0.342	0.0986	1.71	0.106	199	2	2	1
CNPPD1	0	4.99	5.06	5.38	-0.321	0.0986	-1.71	0.117	102	2	1	1
ELL	0	2.74	2.79	3.01	-0.219	0.102	-1.69	0.059	93	2	1	1
DHX33	0	2.59	2.72	2.44	0.276	0.105	1.68	0.0266	217	2	2	2
LPAR6	0	3.15	3.1	3.58	-0.48	0.105	-1.67	0.131	104	2	1	1
ITGA5	0	3.64	3.34	3.8	-0.462	0.107	-1.66	0.0277	84	1	1	1
ZEB2	1	2.06	1.97	2.38	-0.415	0.122	-1.59	0.08	97	2	1	1
TEX2	0	3.65	3.56	3.83	-0.279	0.122	-1.59	0.283	117	2	1	1
MSR1	0	1.87	2	1.48	0.515	0.123	1.59	0.314	181	2	1	1
GPR183	0	1.58	1.37	1.98	-0.614	0.124	-1.6	0.202	111	2	1	1
MYL12A	0	6.94	6.78	7.13	-0.35	0.124	-1.58	0.211	112	3	1	1
LMLN	0	1.69	1.83	1.52	0.303	0.127	1.57	0.167	192	2	1	2
GLI1	1	1.17	1.08	1.48	-0.407	0.128	-1.56	0.08	97	2	1	1
IL4R	0	3.53	3.46	3.95	-0.494	0.132	-1.55	0.227	113	2	1	1
RBMS1	0	2.88	2.82	3.22	-0.393	0.133	-1.54	0.283	117	2	1	1
CCL14	0	1.65	1.38	2.02	-0.632	0.136	-1.54	0.131	104	2	1	1
LDHB	0	5.82	5.36	6.12	-0.754	0.138	-1.52	0.158	107	2	1	1
TNFRSF1A	0	4.82	4.63	5.05	-0.422	0.139	-1.52	0.224	113	2	2	1
ARHGAP42	0	1.16	1.04	1.29	-0.248	0.14	-1.51	0.107	101	2	1	1
PLEKHO2	0	3	2.86	3.28	-0.419	0.146	-1.49	0.0743	96	2	1	1
WISP2	0	0.964	0.856	1.29	-0.429	0.148	-1.49	0.0861	98	2	1	1
LXN	0	3.91	3.55	4.28	-0.726	0.149	-1.48	0.283	117	2	1	1
FLT3LG	0	1.9	1.77	2.18	-0.413	0.15	-1.48	0.227	113	2	1	1
RABGAP1	0	3.65	3.56	3.78	-0.222	0.15	-1.47	0.254	115	4	1	1
PSME3	0	4.68	4.79	4.53	0.262	0.151	1.48	0.149	194	3	1	1
ST3GAL2	0	1.89	1.78	2.03	-0.245	0.159	-1.45	0.158	107	2	1	1
MNT	1	2.86	2.81	3.02	-0.214	0.161	-1.43	0.279	117	2	1	2
VMO1	0	1.34	1.5	1.18	0.326	0.162	1.43	0.382	177	2	1	1
DCAF16	0	3.34	3.28	3.55	-0.27	0.164	-1.43	0.152	106	2	1	2
MLEC	0	6.11	6.49	6.08	0.409	0.166	1.42	0.283	183	2	1	1
CNRIP1	0	1.59	1.51	1.87	-0.355	0.17	-1.4	0.0638	94	2	1	1
T	1	0.291	0.0395	0.149	-0.11	0.173	-1.43	0.433	126	4	2	1
FCGRT	0	5.35	5.21	5.62	-0.412	0.174	-1.39	0.224	113	2	1	2
SMARCC1	1	4.8	4.85	4.61	0.248	0.18	1.38	0.254	185	2	1	1
HECA	0	2.81	2.7	3	-0.306	0.18	-1.38	0.33	120	1	1	1
CD209	0	0.856	0.91	0.674	0.236	0.182	1.36	0.286	182	2	1	1
XPO5	0	3.66	3.67	3.41	0.265	0.183	1.36	0.122	197	2	1	1
LAPTM5	0	5.26	5.02	5.72	-0.704	0.185	-1.35	0.283	117	2	1	1
LITAF	0	5.25	5.21	5.53	-0.327	0.186	-1.36	0.301	118	2	1	1
RB1	0	3.06	3.16	3.49	-0.324	0.19	-1.34	0.283	117	2	1	1
B4GALT5	0	3.96	3.7	3.97	-0.271	0.191	-1.34	0.158	107	2	1	1
BAX	0	4.78	4.88	4.63	0.257	0.195	1.33	0.0994	200	2	1	1
SAMHD1	0	3.83	3.72	4.13	-0.405	0.197	-1.32	0.227	113	2	1	1
C22orf46	0	2.3	2.53	2.25	0.275	0.198	1.33	0.107	199	3	1	1
WSCD1	0	0.75	0.518	0.726	-0.208	0.198	-1.32	0.158	107	2	1	1
HNRNPA3	0	5.85	6.04	5.76	0.276	0.199	1.31	0.227	187	2	1	1
IFT81	0	2.1	2.19	1.96	0.235	0.2	1.31	0.419	175	3	1	1
APEX1	0	6.96	7.11	6.85	0.261	0.2	1.31	0.121	197	3	2	1
CLPTM1L	0	5.61	5.53	5.72	-0.196	0.201	-1.31	0.325	120	2	2	1
ZBED4	1	2.59	2.71	2.47	0.239	0.204	1.3	0.177	191	3	2	1
MRFAP1	0	6.92	6.89	7.13	-0.236	0.204	-1.3	0.271	116	3	1	1
NARS	0	5.34	5.49	5.23	0.262	0.205	1.3	0.271	184	2	1	1
RCOR1	0	3.29	3.36	3.06	0.3	0.205	1.31	0.202	189	1	1	1
TNFRSF1B	0	2.8	2.62	3.11	-0.485	0.211	-1.28	0.149	106	2	1	1
TMEM150B	0	0.941	1.01	0.719	0.289	0.212	1.27	0.479	172	2	1	1
ADA	0	2.26	2.16	2.5	-0.338	0.213	-1.27	0.131	104	1	1	1
RASA3	0	2.6	2.54	2.91	-0.368	0.213	-1.27	0.268	116	2	1	1
LMO2	0	2.9	2.84	3.28	-0.447	0.215	-1.26	0.179	109	2	1	1
MFNG	0	2.23	2.18	2.61	-0.425	0.219	-1.26	0.114	102	1	1	1
BATF2	1	1.05	1.16	0.837	0.324	0.22	1.26	0.78	159	2	1	1
SUDS3	0	4.11	4.3	4.04	0.253	0.22	1.25	0.377	177	2	1	2
EMP3	0	4.08	3.75	4.33	-0.577	0.223	-1.24	0.0994	100	1	1	1
CCL3	0	2.09	2.05	1.59	0.46	0.225	1.24	0.521	170	2	1	1
CD40	0	2.45	2.43	2.86	-0.425	0.226	-1.23	0.179	109	2	1	1
PATL1	0	3.69	3.65	3.43	0.221	0.226	1.23	0.214	188	1	1	1
S100A11	0	8.36	8.29	8.75	-0.452	0.227	-1.23	0.317	120	4	2	2
ENTPD1	0	2.71	2.62	2.95	-0.328	0.228	-1.23	0.24	114	2	1	1
SLC43A3	0	3.02	2.77	3.19	-0.412	0.228	-1.23	0.139	105	1	1	1
TNPO2	0	4.2	4.12	4.3	-0.182	0.232	-1.22	0.149	106	2	1	1
FAM168B	0	4.47	4.31	4.67	-0.354	0.235	-1.21	0.4	124	2	1	1
WARS	0	4.67	4.83	4.59	0.248	0.236	1.21	0.438	174	2	1	1
SH3KBP1	0	2.49	2.39	2.71	-0.316	0.24	-1.2	0.227	113	2	1	1
TRIM22	0	3.26	3.11	3.65	-0.532	0.24	-1.2	0.24	114	2	1	1
ZNF653	1	2.22	2.17	2.42	-0.25	0.242	-1.2	0.107	101	2	1	1
H1F0	0	7.2	7.02	7.39	-0.37	0.244	-1.19	0.395	124	3	2	1
LEPR	0	1.12	1.05	1.4	-0.35	0.25	-1.18	0.0994	100	2	1	1
RPL4	0	8.84	8.91	9.12	-0.203	0.252	-1.17	0.25	115	4	2	2
SLC17A9	0	1.46	1.63	1.2	0.425	0.254	1.16	0.633	165	2	1	1
CPNE2	0	3.41	3.17	3.51	-0.341	0.26	-1.15	0.237	114	2	1	2
FCHSD2	0	2.48	2.35	2.62	-0.268	0.262	-1.14	0.309	119	2	1	2
CALM3	0	6.92	6.76	6.96	-0.194	0.27	-1.13	0.433	126	3	2	1
GBP2	0	3.55	3.44	3.95	-0.511	0.272	-1.12	0.24	114	2	1	1
GIMAP1	0	1.43	1.5	1.83	-0.323	0.272	-1.12	0.298	118	2	1	1
WDR31	0	1.36	1.43	1.23	0.202	0.273	1.12	0.4	176	2	1	1
VEZF1	1	3.84	3.51	3.79	-0.282	0.274	-1.11	0.438	126	2	1	1
ZBED2	1	0.293	0.475	0.195	0.28	0.274	1.12	0.705	162	2	1	1
TAX1BP3	0	4.9	4.77	5.09	-0.326	0.274	-1.11	0.4	124	2	1	1
CMTM3	0	3.3	3.3	3.62	-0.314	0.278	-1.1	0.438	126	2	1	1
ICAM2	0	1.98	1.95	2.3	-0.346	0.279	-1.1	0.158	107	2	1	1
TMSB4X	0	8.69	8.47	8.97	-0.495	0.28	-1.1	0.237	114	3	1	2
QSER1	0	1.68	1.57	1.85	-0.276	0.288	-1.08	0.227	113	2	1	1
LPAR5	0	0.951	1.17	0.905	0.261	0.29	1.08	0.364	178	2	1	1
MGAT5	0	3.16	2.95	3.26	-0.307	0.29	-1.07	0.499	129	2	1	1
JRKL	0	2.44	2.55	2.73	-0.181	0.293	-1.07	0.438	126	2	1	1
ICAM1	0	2.9	2.68	3.03	-0.356	0.295	-1.06	0.158	107	2	1	1
TLR7	0	0.73	0.853	0.669	0.184	0.296	1.06	0.705	162	2	1	1
TAF15	0	5.68	5.69	6.05	-0.364	0.297	-1.06	0.438	126	2	1	1
TMEM164	0	3.48	3.43	3.2	0.225	0.3	1.05	0.268	184	2	1	1
TREM2	0	2.66	2.72	2.26	0.463	0.303	1.05	0.587	167	2	1	1
SLFN12	0	0.937	0.893	1.06	-0.168	0.304	-1.04	0.179	109	2	1	1
AGPAT4	0	0.794	0.6	0.796	-0.196	0.307	-1.05	0.521	130	2	1	1
NKX2-1	1	0.918	0.458	0.742	-0.284	0.311	-1.03	0.214	112	2	1	1
KRBA2	0	1.28	1.35	1.15	0.195	0.311	1.03	0.499	171	2	1	1
ORMDL3	0	4.56	4.59	4.82	-0.231	0.315	-1.02	0.347	121	2	1	1
SNAPC4	1	2.85	2.97	2.68	0.29	0.319	1.01	0.726	161	2	1	2
NEK4	0	2.48	2.47	2.3	0.175	0.319	1.01	0.438	174	2	1	1
FEZ1	0	1.97	1.68	1.94	-0.262	0.319	-1.01	0.254	115	2	1	1
AMBRA1	0	2.94	2.84	2.98	-0.146	0.324	-1	0.301	118	3	2	1
TSPAN4	0	3.67	3.54	3.85	-0.307	0.324	-1	0.33	120	2	1	1
GNAI2	0	5.65	5.57	5.81	-0.232	0.334	-0.98	0.214	112	2	1	1
PGPEP1	0	2.44	2.65	2.49	0.162	0.334	0.982	0.438	174	2	1	1
ONECUT1	1	0.185	0.117	0.0476	0.0696	0.336	0.979	0.257	184	3	1	1
APOBEC3C	0	2.78	2.61	3	-0.388	0.337	-0.974	0.202	111	2	1	1
CTSZ	0	6.99	6.93	7.16	-0.229	0.337	-0.975	0.564	132	2	1	1
DYNLL2	0	4.84	4.89	5.09	-0.2	0.338	-0.973	0.499	129	2	1	1
PLCB4	0	2.37	2.26	2.57	-0.313	0.338	-0.973	0.202	111	2	1	1
RASSF1	0	3.68	3.71	3.92	-0.219	0.338	-0.975	0.479	128	2	1	1
SIGLEC8	0	0.779	0.962	0.695	0.267	0.34	0.968	0.633	165	2	1	1
LGMN	0	5.96	6.04	5.75	0.291	0.344	0.961	0.24	186	2	1	1
ATXN7L3B	0	4.44	4.4	4.62	-0.214	0.345	-0.959	0.24	114	2	1	1
GLIPR2	0	3.91	3.76	4.06	-0.297	0.345	-0.96	0.701	138	2	2	1
POLDIP3	0	4.69	4.71	4.88	-0.171	0.352	-0.947	0.364	122	3	1	1
VSIG4	0	1.97	2.09	1.71	0.379	0.357	0.935	0.705	162	2	1	1
IL2RG	0	3	2.96	3.5	-0.539	0.358	-0.932	0.254	115	1	1	1
RSF1	0	2.51	2.46	2.61	-0.146	0.362	-0.926	0.479	128	2	1	1
CD4	0	3.35	3.2	3.58	-0.375	0.362	-0.924	0.382	123	2	1	1
ILF3	0	5.41	5.36	5.52	-0.162	0.368	-0.913	0.158	107	2	1	1
EMILIN2	0	1.71	1.6	1.8	-0.206	0.37	-0.913	0.542	131	2	1	1
ANPEP	0	2.76	2.62	2.09	0.524	0.371	0.907	0.73	161	1	1	1
TSTD2	0	2.05	2.1	1.94	0.157	0.372	0.906	0.217	188	2	1	1
NOLC1	0	4.94	4.99	4.79	0.198	0.373	0.904	0.458	173	3	1	1
ZNF613	1	2.91	3.08	3.41	-0.326	0.375	-0.9	0.4	124	2	1	1
CCL4L2	0	1.09	1.09	0.849	0.24	0.375	0.904	0.73	139	1	1	1
CS	0	6.18	6.25	6.09	0.158	0.376	0.898	0.764	160	3	1	1
AFG3L2	0	4.15	4.17	3.98	0.191	0.376	0.9	0.334	180	2	1	1
IL27RA	0	1.7	1.79	2.03	-0.244	0.376	-0.899	0.4	124	2	1	1
CBX2	0	2.33	2.35	2.02	0.326	0.377	0.896	0.438	174	1	1	1
MNS1	0	1.66	1.65	1.46	0.186	0.377	0.897	0.755	160	2	1	1
MSI2	0	3.59	3.55	3.73	-0.178	0.377	-0.895	0.479	128	2	1	1
RBMX	0	5.83	5.7	5.86	-0.16	0.377	-0.896	0.347	121	2	1	1
PPME1	0	4.82	4.74	4.94	-0.195	0.379	-0.892	0.438	126	1	1	1
APOL3	0	2.65	2.74	3.08	-0.34	0.38	-0.891	0.283	117	2	1	1
GNG2	0	1.96	1.82	2.12	-0.301	0.383	-0.885	0.114	102	2	1	1
ADORA3	0	1.15	1.2	0.967	0.235	0.384	0.882	0.458	173	2	1	1
LSP1	0	3.06	2.85	3.32	-0.472	0.385	-0.882	0.334	120	2	1	1
MARCH6	0	4.39	4.27	4.4	-0.133	0.386	-0.879	0.755	140	2	1	1
BECN1	0	4.77	4.94	4.79	0.149	0.392	0.869	0.364	178	3	1	1
SLC9A9	0	2.11	2.02	2.33	-0.309	0.394	-0.865	0.438	126	3	1	1
FXYD5	0	3.75	3.61	3.94	-0.33	0.395	-0.862	0.283	117	2	1	1
HLA-DMB	0	4.26	4.52	5.01	-0.492	0.396	-0.861	0.314	119	1	1	1
NAF1	0	2.41	2.49	2.33	0.164	0.396	0.861	0.188	190	3	2	1
SUPT16H	0	4.8	4.81	4.68	0.133	0.406	0.841	0.479	172	2	1	1
HELZ	0	2.5	2.48	2.61	-0.135	0.406	-0.845	0.458	127	2	1	1
SOCS3	0	2.51	2.3	2.68	-0.388	0.407	-0.843	0.4	124	2	1	1
ZNF664	1	5.41	5.69	5.46	0.23	0.41	0.835	0.499	171	2	1	1
RAB35	0	4.02	4.05	4.16	-0.111	0.41	-0.835	0.419	125	2	1	1
KATNAL1	0	1.36	1.2	1.3	-0.104	0.41	-0.834	0.122	103	2	1	1
HNRNPM	0	6.33	6.31	6.46	-0.144	0.414	-0.827	0.405	124	3	1	2
TXLNA	0	4.41	4.43	4.3	0.128	0.414	0.829	0.564	168	2	1	1
IL21R	0	0.892	1.12	0.893	0.229	0.416	0.825	0.657	164	2	1	1
HCST	0	2.67	2.51	2.9	-0.389	0.417	-0.823	0.243	114	2	1	1
ENO1	0	8.95	8.94	8.71	0.229	0.422	0.813	0.505	170	4	2	2
IFNAR2	0	2.76	2.77	2.95	-0.187	0.423	-0.812	0.268	116	2	1	1
CCL4	0	1.84	1.89	1.6	0.298	0.424	0.81	0.657	164	2	1	1
SEMA7A	0	1.45	1.41	1.68	-0.267	0.424	-0.81	0.227	113	2	1	1
CLEC2B	0	1.95	1.94	2.23	-0.291	0.425	-0.808	0.227	113	2	1	1
BCL6B	1	2.28	2.22	2.53	-0.302	0.426	-0.807	0.191	110	2	1	1
ATXN1L	0	2.53	2.69	2.54	0.15	0.426	0.805	0.78	159	2	1	1
MAPRE1	0	5.5	5.36	5.46	-0.107	0.426	-0.806	0.587	133	2	1	1
IFI27	0	4.96	5.11	4.69	0.418	0.428	0.803	0.364	178	2	1	1
TGFBI	0	4.75	4.27	4.62	-0.347	0.432	-0.796	0.419	125	2	1	1
EBI3	0	1.13	1.31	1.03	0.282	0.433	0.795	0.815	158	2	1	1
FOLR2	0	2.92	2.97	2.62	0.348	0.437	0.786	0.438	174	1	1	1
EIF4B	0	7.16	7.12	7.3	-0.172	0.437	-0.788	0.347	121	3	1	1
CSF1R	0	2.98	2.78	3.11	-0.325	0.439	-0.784	0.438	126	2	1	1
LILRB4	0	1.72	1.72	1.47	0.249	0.44	0.782	0.78	159	2	1	1
GLYR1	0	5.13	5.16	5.29	-0.129	0.44	-0.782	0.298	118	2	1	1
DUSP16	0	3.83	4.04	3.8	0.24	0.44	0.783	0.961	148	1	1	1
TRAF3IP1	0	2.6	2.73	2.59	0.14	0.44	0.784	0.419	175	2	1	1
HNRNPF	0	6.43	6.34	6.53	-0.186	0.442	-0.778	0.633	135	2	1	1
SIGLEC7	0	1.03	1.03	0.856	0.177	0.442	0.778	0.521	170	1	1	1
CRKL	0	3.94	3.9	4.05	-0.144	0.443	-0.777	0.254	115	2	1	1
ABI3	0	2.33	2.33	2.54	-0.209	0.444	-0.775	0.268	116	2	1	1
FAM198A	0	0.833	0.786	0.92	-0.133	0.445	-0.773	0.364	122	2	1	1
MS4A4A	0	2.34	2.46	2.15	0.304	0.446	0.771	0.382	177	2	1	1
GMFG	0	3.21	3.17	3.57	-0.402	0.446	-0.772	0.314	119	2	1	1
RASL10B	0	0.997	0.972	1.22	-0.248	0.449	-0.77	0.61	134	2	1	1
GPR34	0	1.78	1.89	1.64	0.249	0.449	0.766	0.364	178	2	1	1
ZNF850	0	0.987	0.946	0.855	0.0912	0.45	0.765	0.458	173	2	1	1
FPR3	0	2.22	2.29	2.05	0.243	0.451	0.763	0.61	166	1	1	1
DNAJC15	0	1.41	1.4	1.61	-0.209	0.46	-0.748	0.4	124	1	1	1
MAPRE2	0	2.83	2.61	2.81	-0.201	0.461	-0.746	0.542	131	2	1	1
SH3BP5L	0	3.71	3.7	3.83	-0.127	0.462	-0.744	0.458	127	2	1	1
CD163	0	2.44	2.42	2.1	0.327	0.47	0.732	0.681	163	2	1	1
CCT6A	0	6.25	6.38	6.24	0.134	0.473	0.727	0.805	158	2	1	1
SLFN11	0	2.08	1.95	2.16	-0.211	0.474	-0.725	0.419	125	2	1	1
RAB39A	0	0.653	0.527	0.391	0.136	0.474	0.726	0.61	166	1	1	1
APOL2	0	3.84	3.94	4.11	-0.167	0.476	-0.722	0.499	129	1	1	1
TRIM14	0	3.89	4.15	3.96	0.195	0.476	0.722	0.479	172	2	1	1
HLA-DQB1	0	4.57	5.06	4.63	0.425	0.477	0.72	0.587	167	2	1	1
SLC25A20	0	3.14	3.36	3.14	0.221	0.484	0.709	0.368	178	2	1	1
ZC3H4	1	3.33	3.18	3.28	-0.104	0.488	-0.702	0.657	136	2	1	1
TBC1D5	0	2.93	2.94	3.07	-0.134	0.488	-0.702	0.414	125	2	1	1
FAM129B	0	5.57	5.52	5.68	-0.157	0.49	-0.698	0.657	136	2	1	1
ZNF770	1	3.5	3.6	3.79	-0.184	0.491	-0.696	0.364	122	2	1	1
RANGAP1	0	4.36	4.4	4.28	0.127	0.493	0.697	0.458	173	2	1	1
EP300	1	3.81	3.73	3.91	-0.178	0.494	-0.694	0.564	132	2	1	1
NF1	1	2.76	2.62	2.77	-0.151	0.496	-0.691	0.633	135	1	1	1
CSNK2A1	0	4.79	4.75	4.87	-0.124	0.498	-0.685	0.499	129	2	1	1
RAB5B	0	5.23	5.25	5.36	-0.113	0.504	-0.676	0.689	138	2	1	1
CD300C	0	0.876	0.914	0.747	0.166	0.505	0.674	0.657	164	2	1	1
MTMR1	0	3.1	3.07	3.19	-0.116	0.505	-0.675	0.24	114	2	1	1
SLC37A2	0	2.25	2.13	2.42	-0.297	0.508	-0.67	0.521	130	2	1	1
PRR5L	0	1.19	1.16	1.28	-0.115	0.512	-0.663	0.254	115	2	1	1
TMEM57	0	4.09	4.05	4.19	-0.143	0.513	-0.663	0.73	139	3	1	1
BCL7A	0	2.3	2.34	2.21	0.128	0.516	0.659	0.438	174	2	1	1
RASGRP3	0	1.72	1.8	1.95	-0.148	0.518	-0.654	0.314	119	2	1	1
TRIM37	0	3.23	3.07	3.21	-0.135	0.519	-0.651	0.479	128	2	1	1
GATA2	1	4.86	5.16	5.46	-0.301	0.522	-0.647	0.856	144	2	1	1
RAB31	0	3.29	3.08	3.35	-0.272	0.522	-0.648	0.542	131	2	1	1
GBP4	0	2.2	2.3	2.53	-0.228	0.528	-0.638	0.283	117	2	1	1
C3AR1	0	2.08	2.11	1.89	0.219	0.532	0.633	0.681	163	2	1	1
RILPL2	0	2.05	2.23	2.34	-0.11	0.533	-0.632	0.681	137	2	1	1
DDX3X	0	5.29	5.29	5.41	-0.118	0.536	-0.626	0.764	140	2	1	1
LUC7L2	0	5.46	5.5	5.63	-0.133	0.538	-0.622	0.419	125	2	1	1
THRA	1	3.13	3.1	3.22	-0.125	0.539	-0.62	0.61	134	2	1	1
NPC2	0	5.59	5.69	5.49	0.203	0.539	0.62	0.526	170	2	1	1
TRIM34	0	1.48	1.44	1.58	-0.143	0.54	-0.621	0.537	131	2	2	1
HSP90AA1	0	8.54	8.42	8.27	0.149	0.541	0.618	0.537	169	4	2	1
HLA-DRA	0	7.8	8.12	7.71	0.407	0.542	0.618	0.689	162	4	2	1
TSPAN14	0	3.05	2.96	3.07	-0.103	0.544	-0.614	0.657	136	2	1	1
EIF4A1	0	8.17	8.26	8.16	0.0978	0.547	0.608	0.516	170	3	2	2
STIP1	0	6.14	5.98	6.08	-0.0974	0.547	-0.609	0.537	131	2	2	1
PHF11	0	2.81	2.89	3.05	-0.16	0.547	-0.609	0.629	135	2	2	1
PTPN11	0	4.28	4.37	4.25	0.123	0.552	0.601	0.499	171	2	1	1
TCN2	0	2.42	2.36	2.17	0.192	0.558	0.591	0.617	166	2	1	1
SELE	0	0.606	0.658	0.541	0.117	0.559	0.592	0.298	182	2	1	1
SMARCD2	0	5.33	5.43	5.33	0.101	0.559	0.59	0.681	163	2	1	1
FAM53C	0	3.78	3.76	3.87	-0.117	0.563	-0.584	0.257	116	2	1	2
IFIT3	0	2.82	2.79	2.63	0.167	0.563	0.585	0.714	162	2	1	1
KITLG	0	2.02	1.92	1.74	0.182	0.564	0.583	0.564	168	2	1	1
SSRP1	1	5.91	5.83	5.73	0.0945	0.565	0.582	0.424	174	2	1	1
KIAA1429	0	3.59	3.37	3.46	-0.083	0.566	-0.58	0.751	140	3	2	1
MRC1	0	1.51	1.54	1.35	0.19	0.57	0.574	0.587	167	2	1	1
ATXN7L3	0	4.28	4.3	4.38	-0.0869	0.571	-0.572	0.254	115	2	1	1
WIPI1	0	3.47	3.39	3.58	-0.187	0.575	-0.567	0.364	122	2	1	1
CCL23	0	0.448	0.314	0.403	-0.0888	0.576	-0.566	0.78	141	1	1	1
SMURF2	0	3.47	3.46	3.56	-0.103	0.577	-0.564	0.681	137	3	1	1
RGP1	0	3.17	3.13	3.24	-0.108	0.577	-0.563	0.803	142	2	1	2
KDM1A	0	5.16	5.1	5	0.102	0.578	0.561	0.629	165	2	2	1
WDR35	0	1.91	1.87	1.99	-0.121	0.578	-0.564	0.961	152	2	1	1
TRPV2	0	2.02	1.96	2.14	-0.184	0.579	-0.561	0.314	119	2	1	1
SLC7A7	0	2.15	2.15	1.95	0.192	0.58	0.559	0.882	155	2	1	1
REPS1	0	3.28	3.32	3.22	0.0935	0.58	0.56	0.479	172	2	1	1
CCL18	0	2.03	2.15	1.79	0.356	0.583	0.554	0.882	145	2	1	1
KHNYN	0	3.41	3.42	3.52	-0.0966	0.584	-0.553	0.633	135	2	1	1
AP2B1	0	5.28	5.15	5.25	-0.101	0.587	-0.548	0.755	140	2	1	1
NR1H3	1	2.73	2.75	2.62	0.127	0.59	0.544	0.908	154	2	1	1
SLC22A23	0	3.52	3.51	3.72	-0.213	0.595	-0.538	0.755	140	2	1	1
AHCTF1	0	3.08	3	3.09	-0.0908	0.599	-0.53	0.521	130	3	1	1
RNASE1	0	4.94	4.95	5.15	-0.202	0.599	-0.531	0.61	134	2	1	1
NAPB	0	2.2	2.18	2.07	0.111	0.602	0.528	0.443	174	2	1	1
HNRNPUL2	0	5.09	5.11	5.21	-0.1	0.603	-0.525	0.61	134	2	1	1
LEO1	0	3.89	4.05	3.95	0.0972	0.607	0.521	0.633	165	2	1	1
SRSF9	0	5.93	6.07	5.98	0.099	0.607	0.521	0.815	158	2	1	1
USP37	0	1.31	1.24	1.14	0.099	0.612	0.513	0.755	160	2	1	1
IRF8	1	1.96	1.91	2.11	-0.203	0.615	-0.509	0.987	149	2	1	1
